bucket	open	high	low	close	volume	count
2025-08-05T11:00:00+05:30	1396.8	1398.3	1394.0	1394.7	897669	60
2025-08-05T12:00:00+05:30	1394.6	1396.9	1393.0	1394.0	935448	60
2025-08-05T13:00:00+05:30	1393.9	1394.1	1389.0	1391.6	998682	60
2025-08-05T14:00:00+05:30	1391.5	1392.5	1388.1	1390.7	1198346	60
2025-08-05T15:00:00+05:30	1390.7	1394.5	1388.1	1390.0	2719305	30
2025-08-06T09:00:00+05:30	1391.9	1392.8	1383.3	1385.6	945847	45
2025-08-06T10:00:00+05:30	1385.7	1393.7	1384.5	1388.0	710620	60
2025-08-06T11:00:00+05:30	1388.3	1393.7	1388.0	1390.8	623664	60
2025-08-06T12:00:00+05:30	1390.8	1393.0	1386.3	1389.3	525366	60
2025-08-06T13:00:00+05:30	1389.2	1391.9	1386.5	1389.6	635411	60
2025-08-06T14:00:00+05:30	1389.6	1395.9	1388.7	1394.4	1052064	60
2025-08-06T15:00:00+05:30	1394.5	1395.3	1390.7	1393.0	1340482	30
2025-08-07T09:00:00+05:30	1387.7	1390.7	1383.2	1383.8	779094	45
2025-08-07T10:00:00+05:30	1383.8	1385.8	1377.0	1379.1	1144976	60
2025-08-07T11:00:00+05:30	1379.1	1381.0	1376.4	1379.3	1235025	60
2025-08-07T12:00:00+05:30	1379.4	1381.6	1375.2	1377.5	1009652	60
2025-08-07T13:00:00+05:30	1377.5	1377.7	1366.0	1372.9	1455519	60
2025-08-07T14:00:00+05:30	1372.9	1393.3	1371.9	1386.7	2135422	60
2025-08-07T15:00:00+05:30	1386.8	1393.7	1386.5	1391.0	2209704	30
2025-08-08T09:00:00+05:30	1385.0	1397.2	1382.8	1384.8	1190060	45
2025-08-08T10:00:00+05:30	1384.8	1385.4	1370.9	1372.5	1386841	60
2025-08-08T11:00:00+05:30	1372.5	1378.0	1369.5	1376.8	1097372	60
2025-08-08T12:00:00+05:30	1376.7	1378.8	1371.4	1376.6	1012608	60
2025-08-08T13:00:00+05:30	1376.6	1376.8	1373.2	1374.7	784552	60
2025-08-08T14:00:00+05:30	1374.7	1376.3	1370.0	1371.0	1347654	60
2025-08-08T15:00:00+05:30	1371.0	1371.0	1365.0	1366.2	1971027	30
2025-08-11T09:00:00+05:30	1370.0	1373.4	1361.2	1371.0	1262460	45
2025-08-11T10:00:00+05:30	1371.0	1372.7	1367.3	1369.2	787688	60
2025-08-11T11:00:00+05:30	1369.3	1369.9	1365.3	1368.5	1293770	60
2025-08-11T12:00:00+05:30	1368.4	1377.7	1367.9	1372.9	1282658	60
2025-08-11T13:00:00+05:30	1372.9	1377.3	1371.7	1376.4	1474829	60
2025-08-11T14:00:00+05:30	1376.4	1386.7	1376.4	1386.3	2260316	60
2025-08-11T15:00:00+05:30	1386.2	1388.0	1383.0	1384.6	1632115	30
2025-08-12T09:00:00+05:30	1381.9	1401.9	1378.4	1398.0	1463857	45
2025-08-12T10:00:00+05:30	1398.0	1400.9	1390.1	1391.2	1011593	60
2025-08-12T11:00:00+05:30	1391.2	1392.0	1383.0	1384.8	3113181	60
2025-08-12T12:00:00+05:30	1384.8	1394.9	1382.6	1390.9	1175622	60
2025-08-12T13:00:00+05:30	1390.8	1393.7	1385.0	1388.0	854799	60
2025-08-12T14:00:00+05:30	1388.0	1388.0	1375.2	1378.7	2211106	60
2025-08-12T15:00:00+05:30	1378.7	1382.6	1377.7	1381.0	2413557	30
2025-08-13T09:00:00+05:30	1388.0	1391.8	1383.0	1388.5	1211859	45
2025-08-13T10:00:00+05:30	1388.5	1389.7	1381.5	1385.3	819564	60
2025-08-13T11:00:00+05:30	1385.2	1386.9	1378.2	1378.3	1009310	60
2025-08-13T12:00:00+05:30	1378.2	1387.4	1377.5	1385.6	1145777	60
2025-08-13T13:00:00+05:30	1385.5	1389.6	1381.3	1387.9	612051	60
2025-08-13T14:00:00+05:30	1387.7	1389.3	1384.6	1384.9	842401	60
2025-08-13T15:00:00+05:30	1384.9	1385.0	1381.5	1384.0	1813626	30
2025-08-14T09:00:00+05:30	1377.3	1380.7	1375.1	1377.1	703045	45
2025-08-14T10:00:00+05:30	1377.1	1379.2	1374.0	1377.0	732794	60
2025-08-14T11:00:00+05:30	1377.0	1378.5	1372.6	1375.2	906065	60
2025-08-14T12:00:00+05:30	1375.2	1377.5	1373.6	1376.5	658966	60
2025-08-14T13:00:00+05:30	1377.0	1377.5	1373.8	1375.0	911649	60
2025-08-14T14:00:00+05:30	1375.0	1377.0	1370.4	1376.1	1706379	60
2025-08-14T15:00:00+05:30	1376.1	1376.1	1370.1	1372.9	1505794	30
2025-08-18T09:00:00+05:30	1390.0	1394.9	1382.6	1389.9	2369854	45
2025-08-18T10:00:00+05:30	1389.8	1390.9	1385.0	1386.6	1060627	60
2025-08-18T11:00:00+05:30	1386.6	1387.9	1379.0	1380.0	2242056	60
2025-08-18T12:00:00+05:30	1380.0	1383.5	1377.0	1382.0	1306178	60
2025-08-18T13:00:00+05:30	1382.0	1386.7	1381.5	1384.3	1178777	60
2025-08-18T14:00:00+05:30	1384.3	1386.0	1379.9	1381.7	1561737	60
2025-08-18T15:00:00+05:30	1381.6	1384.7	1379.7	1382.9	2063882	30
2025-08-19T09:00:00+05:30	1390.0	1413.6	1389.1	1410.1	3678444	45
2025-08-19T10:00:00+05:30	1410.2	1414.5	1409.1	1410.9	1439411	60
2025-08-19T11:00:00+05:30	1411.0	1412.9	1407.0	1411.6	1648870	60
2025-08-19T12:00:00+05:30	1411.5	1418.3	1410.5	1413.8	1970459	60
2025-08-19T13:00:00+05:30	1413.8	1417.9	1413.0	1415.6	1546871	60
2025-08-19T14:00:00+05:30	1415.6	1420.6	1413.9	1418.9	1745357	60
2025-08-19T15:00:00+05:30	1418.8	1421.0	1418.8	1421.0	2353255	30
2025-08-20T09:00:00+05:30	1413.0	1423.0	1411.0	1421.7	1393670	45
2025-08-20T10:00:00+05:30	1421.7	1424.9	1418.5	1421.2	1489538	60
2025-08-20T11:00:00+05:30	1421.3	1423.2	1416.6	1420.2	1442890	60
2025-08-20T12:00:00+05:30	1420.1	1422.4	1419.3	1421.8	867107	60
2025-08-20T13:00:00+05:30	1421.7	1422.4	1416.7	1419.8	950586	60
2025-08-20T14:00:00+05:30	1419.8	1421.7	1415.4	1417.0	1283451	60
2025-08-20T15:00:00+05:30	1417.0	1418.3	1410.0	1412.0	1296778	30
2025-08-21T09:00:00+05:30	1425.0	1430.9	1420.3	1430.1	2544983	45
2025-08-21T10:00:00+05:30	1430.1	1431.9	1427.1	1427.9	1692802	60
2025-08-21T11:00:00+05:30	1428.1	1429.6	1425.7	1426.5	1316012	60
2025-08-21T12:00:00+05:30	1426.6	1429.8	1424.1	1428.4	1230477	60
2025-08-21T13:00:00+05:30	1428.7	1430.0	1425.1	1429.7	1213285	60
2025-08-21T14:00:00+05:30	1429.9	1430.9	1427.1	1427.8	1417812	60
2025-08-21T15:00:00+05:30	1427.7	1427.9	1421.0	1424.3	1602925	30
2025-08-22T09:00:00+05:30	1420.0	1423.4	1415.0	1417.8	979593	45
2025-08-22T10:00:00+05:30	1417.9	1421.7	1415.5	1415.9	621914	60
2025-08-22T11:00:00+05:30	1416.0	1417.1	1413.0	1415.6	1174045	60
2025-08-22T12:00:00+05:30	1415.5	1415.6	1411.2	1413.3	625888	60
2025-08-22T13:00:00+05:30	1413.7	1416.5	1411.6	1415.5	476734	60
2025-08-22T14:00:00+05:30	1415.5	1415.5	1409.6	1410.5	631910	60
2025-08-22T15:00:00+05:30	1410.5	1410.5	1407.9	1409.9	1307309	30
2025-08-25T09:00:00+05:30	1414.7	1417.0	1409.7	1410.1	1057117	45
2025-08-25T10:00:00+05:30	1410.1	1413.9	1405.7	1412.6	910078	60
2025-08-25T11:00:00+05:30	1412.8	1413.0	1407.6	1409.8	931503	60
2025-08-25T12:00:00+05:30	1410.1	1415.0	1408.3	1414.0	672699	60
2025-08-25T13:00:00+05:30	1414.0	1419.5	1413.8	1417.7	773447	60
2025-08-25T14:00:00+05:30	1417.9	1418.0	1409.7	1412.5	877229	60
2025-08-25T15:00:00+05:30	1412.5	1415.6	1410.0	1413.7	756703	30
2025-08-26T09:00:00+05:30	1408.0	1410.0	1398.5	1400.6	1309402	45
2025-08-26T10:00:00+05:30	1400.6	1403.9	1396.2	1398.8	552078	60
2025-08-26T11:00:00+05:30	1398.8	1400.9	1396.1	1396.8	511602	60
2025-08-26T12:00:00+05:30	1396.9	1398.0	1393.1	1394.0	654246	60
2025-08-26T13:00:00+05:30	1393.9	1397.5	1392.3	1394.1	1321078	60
2025-08-26T14:00:00+05:30	1394.2	1395.5	1391.3	1393.6	1177683	60
2025-08-26T15:00:00+05:30	1393.7	1393.9	1381.6	1383.8	6614374	30
2025-08-28T09:00:00+05:30	1389.9	1389.9	1366.5	1382.4	2834050	45
2025-08-28T10:00:00+05:30	1382.3	1386.9	1379.2	1383.7	1717951	60
2025-08-28T11:00:00+05:30	1383.6	1387.7	1377.6	1377.8	1678764	60
2025-08-28T12:00:00+05:30	1377.8	1382.4	1375.3	1376.5	1048790	60
2025-08-28T13:00:00+05:30	1376.5	1377.0	1373.4	1375.1	1106430	60
2025-08-28T14:00:00+05:30	1375.0	1384.0	1375.0	1381.1	2337472	60
2025-08-28T15:00:00+05:30	1381.4	1392.2	1379.3	1390.9	2402299	30
2025-08-29T09:00:00+05:30	1381.1	1396.6	1381.1	1385.4	2813873	45
2025-08-29T10:00:00+05:30	1385.8	1388.9	1383.0	1385.9	977596	60
2025-08-29T11:00:00+05:30	1386.0	1389.5	1385.0	1385.7	867848	60
2025-08-29T12:00:00+05:30	1385.6	1388.6	1385.0	1387.3	834291	60
2025-08-29T13:00:00+05:30	1387.1	1389.0	1384.1	1386.0	1202430	60
2025-08-29T14:00:00+05:30	1386.0	1403.5	1350.0	1366.4	7657337	60
2025-08-29T15:00:00+05:30	1366.3	1366.4	1350.0	1356.0	4393534	30
2025-09-01T09:00:00+05:30	1356.0	1357.0	1340.6	1353.5	2707682	45
2025-09-01T10:00:00+05:30	1353.5	1353.9	1350.1	1352.2	1420507	60
2025-09-01T11:00:00+05:30	1352.2	1353.8	1348.5	1350.8	921174	60
2025-09-01T12:00:00+05:30	1350.7	1359.0	1350.6	1356.6	1671540	60
2025-09-01T13:00:00+05:30	1356.5	1363.2	1354.6	1361.8	1403293	60
2025-09-01T14:00:00+05:30	1361.9	1362.8	1353.6	1356.0	1341895	60
2025-09-01T15:00:00+05:30	1356.2	1356.2	1351.9	1355.0	1765250	30
2025-09-02T09:00:00+05:30	1354.8	1383.9	1354.5	1381.2	2944391	45
2025-09-02T10:00:00+05:30	1381.2	1384.5	1375.6	1380.8	1277880	60
2025-09-02T11:00:00+05:30	1381.2	1384.3	1378.2	1379.1	1743270	60
2025-09-02T12:00:00+05:30	1379.1	1380.0	1375.0	1378.6	1200893	60
2025-09-02T13:00:00+05:30	1378.3	1380.0	1366.5	1367.0	1546370	60
2025-09-02T14:00:00+05:30	1366.6	1370.2	1363.5	1364.1	1661941	60
2025-09-02T15:00:00+05:30	1364.1	1367.8	1363.8	1367.5	1139782	30
2025-09-03T09:00:00+05:30	1369.7	1372.5	1360.5	1366.2	1500134	45
2025-09-03T10:00:00+05:30	1366.2	1369.3	1365.5	1367.2	608400	60
2025-09-03T11:00:00+05:30	1367.4	1370.5	1364.5	1369.3	1187841	60
2025-09-03T12:00:00+05:30	1369.3	1374.5	1366.6	1368.3	993737	60
2025-09-03T13:00:00+05:30	1367.9	1369.9	1366.1	1369.8	1169584	60
2025-09-03T14:00:00+05:30	1369.7	1370.0	1367.1	1369.3	929252	60
2025-09-03T15:00:00+05:30	1369.2	1376.5	1368.5	1372.0	1454550	30
2025-09-04T09:00:00+05:30	1371.8	1374.0	1362.6	1367.6	2644598	45
2025-09-04T10:00:00+05:30	1367.6	1368.8	1360.3	1363.5	1525468	60
2025-09-04T11:00:00+05:30	1363.5	1367.2	1361.6	1365.9	1669322	60
2025-09-04T12:00:00+05:30	1365.9	1367.0	1362.9	1365.5	1984068	60
2025-09-04T13:00:00+05:30	1365.5	1366.5	1360.5	1361.2	1453125	60
2025-09-04T14:00:00+05:30	1361.2	1365.2	1359.0	1361.9	2387151	60
2025-09-04T15:00:00+05:30	1362.0	1362.0	1357.1	1359.1	1556575	30
2025-09-05T09:00:00+05:30	1363.0	1372.8	1363.0	1368.5	797041	45
2025-09-05T10:00:00+05:30	1368.7	1369.5	1359.3	1361.4	845831	60
2025-09-05T11:00:00+05:30	1361.5	1369.1	1360.9	1367.1	780949	60
2025-09-05T12:00:00+05:30	1367.1	1368.5	1363.1	1367.1	496772	60
2025-09-05T13:00:00+05:30	1367.1	1378.0	1367.1	1377.9	823623	60
2025-09-05T14:00:00+05:30	1377.9	1381.0	1371.7	1374.5	1060697	60
2025-09-05T15:00:00+05:30	1374.5	1377.0	1373.0	1375.7	971405	30
2025-09-08T09:00:00+05:30	1380.0	1381.5	1373.5	1376.8	1340456	45
2025-09-08T10:00:00+05:30	1376.8	1378.3	1372.4	1374.4	779374	60
2025-09-08T11:00:00+05:30	1374.5	1376.6	1374.3	1375.6	471341	60
2025-09-08T12:00:00+05:30	1375.6	1384.4	1375.4	1384.4	812179	60
2025-09-08T13:00:00+05:30	1384.3	1386.0	1381.4	1384.4	972467	60
2025-09-08T14:00:00+05:30	1384.4	1385.9	1376.5	1379.0	1443591	60
2025-09-08T15:00:00+05:30	1379.0	1380.0	1376.1	1378.9	1165347	30
2025-09-09T09:00:00+05:30	1376.6	1381.2	1373.6	1377.2	1088791	45
2025-09-09T10:00:00+05:30	1377.3	1378.3	1371.0	1372.1	867447	60
2025-09-09T11:00:00+05:30	1372.2	1375.3	1372.0	1372.6	1030367	60
2025-09-09T12:00:00+05:30	1372.6	1377.0	1368.7	1376.9	1434664	60
2025-09-09T13:00:00+05:30	1376.9	1379.0	1375.7	1377.5	1075174	60
2025-09-09T14:00:00+05:30	1377.2	1378.0	1373.0	1375.1	1672507	60
2025-09-09T15:00:00+05:30	1375.1	1378.0	1375.0	1376.1	2584140	30
2025-09-10T09:00:00+05:30	1383.9	1388.5	1378.0	1383.6	1852470	45
2025-09-10T10:00:00+05:30	1383.6	1384.4	1378.6	1381.6	851202	60
2025-09-10T11:00:00+05:30	1381.5	1383.0	1378.8	1382.5	778902	60
2025-09-10T12:00:00+05:30	1382.4	1383.0	1379.4	1382.0	974175	60
2025-09-10T13:00:00+05:30	1382.1	1382.1	1379.1	1380.2	490440	60
2025-09-10T14:00:00+05:30	1380.2	1381.7	1374.1	1376.8	1390233	60
2025-09-10T15:00:00+05:30	1376.9	1378.0	1376.2	1377.5	1451849	30
2025-09-11T09:00:00+05:30	1376.0	1383.0	1375.0	1381.8	1027860	45
2025-09-11T10:00:00+05:30	1381.9	1384.6	1380.0	1383.5	783351	60
2025-09-11T11:00:00+05:30	1383.5	1385.3	1382.0	1382.6	919931	60
2025-09-11T12:00:00+05:30	1382.3	1385.5	1380.9	1383.1	978515	60
2025-09-11T13:00:00+05:30	1383.1	1385.0	1381.3	1382.4	1389332	60
2025-09-11T14:00:00+05:30	1382.4	1385.2	1378.6	1384.2	2463662	60
2025-09-11T15:00:00+05:30	1384.3	1384.8	1381.7	1382.1	2200529	30
2025-09-12T09:00:00+05:30	1383.3	1393.0	1380.5	1391.4	1501567	45
2025-09-12T10:00:00+05:30	1391.4	1394.0	1389.3	1392.0	730275	60
2025-09-12T11:00:00+05:30	1392.1	1396.3	1390.2	1393.9	1303116	60
2025-09-12T12:00:00+05:30	1393.9	1395.9	1392.0	1393.2	717055	60
2025-09-12T13:00:00+05:30	1393.2	1393.6	1391.0	1393.6	791236	60
2025-09-12T14:00:00+05:30	1393.6	1395.5	1393.3	1394.5	1139330	60
2025-09-12T15:00:00+05:30	1394.5	1395.9	1394.0	1395.0	1219493	30
2025-09-15T09:00:00+05:30	1393.0	1396.9	1390.9	1392.4	818284	45
2025-09-15T10:00:00+05:30	1392.7	1393.1	1388.6	1391.8	538179	60
2025-09-15T11:00:00+05:30	1391.8	1396.0	1391.6	1395.3	449176	60
2025-09-15T12:00:00+05:30	1395.3	1396.7	1393.5	1395.1	580731	60
2025-09-15T13:00:00+05:30	1395.1	1399.8	1393.2	1397.0	1024969	60
2025-09-15T14:00:00+05:30	1396.6	1400.0	1394.1	1399.0	996055	60
2025-09-15T15:00:00+05:30	1399.0	1400.8	1398.0	1399.3	987036	30
2025-09-16T09:00:00+05:30	1404.7	1405.9	1400.0	1403.6	1231578	45
2025-09-16T10:00:00+05:30	1403.6	1408.0	1402.9	1405.1	915650	60
2025-09-16T11:00:00+05:30	1405.2	1407.7	1402.0	1402.7	929121	60
2025-09-16T12:00:00+05:30	1402.7	1403.8	1400.0	1402.5	749768	60
2025-09-16T13:00:00+05:30	1402.7	1402.9	1399.2	1400.0	540179	60
2025-09-16T14:00:00+05:30	1400.0	1406.8	1398.2	1403.0	1754767	60
2025-09-16T15:00:00+05:30	1402.9	1406.9	1402.7	1405.9	2565049	30
2025-09-17T09:00:00+05:30	1407.0	1412.5	1406.9	1409.9	1120396	45
2025-09-17T10:00:00+05:30	1409.8	1412.3	1409.0	1412.2	948170	60
2025-09-17T11:00:00+05:30	1412.2	1413.7	1409.5	1412.8	668046	60
2025-09-17T12:00:00+05:30	1412.9	1413.0	1409.1	1410.6	936150	60
2025-09-17T13:00:00+05:30	1410.6	1416.2	1409.4	1414.3	1250180	60
2025-09-17T14:00:00+05:30	1414.2	1415.9	1410.0	1415.2	1681158	60
2025-09-17T15:00:00+05:30	1415.2	1415.8	1412.0	1413.0	913251	30
2025-09-18T09:00:00+05:30	1420.4	1422.0	1415.1	1419.5	1601063	45
2025-09-18T10:00:00+05:30	1419.3	1419.9	1413.8	1416.8	1008137	60
2025-09-18T11:00:00+05:30	1417.0	1417.0	1414.2	1415.8	641513	60
2025-09-18T12:00:00+05:30	1415.8	1416.0	1410.7	1415.5	1527738	60
2025-09-18T13:00:00+05:30	1415.5	1416.9	1411.7	1413.8	1281307	60
2025-09-18T14:00:00+05:30	1413.5	1416.0	1411.0	1412.9	1650438	60
2025-09-18T15:00:00+05:30	1412.9	1416.9	1412.9	1415.0	1620924	30
2025-09-19T09:00:00+05:30	1414.9	1417.0	1405.7	1406.0	1362223	45
2025-09-19T10:00:00+05:30	1406.3	1406.8	1403.6	1405.1	735910	60
2025-09-19T11:00:00+05:30	1405.1	1409.1	1404.0	1408.1	812742	60
2025-09-19T12:00:00+05:30	1408.0	1412.4	1408.0	1411.7	1007585	60
2025-09-19T13:00:00+05:30	1411.7	1414.5	1410.6	1412.0	941450	60
2025-09-19T14:00:00+05:30	1412.2	1414.5	1410.6	1412.4	1035279	60
2025-09-19T15:00:00+05:30	1412.4	1412.5	1406.0	1407.6	7565739	30
2025-09-22T09:00:00+05:30	1403.9	1409.9	1401.1	1409.7	1027993	45
2025-09-22T10:00:00+05:30	1409.7	1410.7	1405.6	1407.0	352089	60
2025-09-22T11:00:00+05:30	1407.0	1407.5	1403.0	1404.2	972585	60
2025-09-22T12:00:00+05:30	1403.8	1407.0	1402.5	1406.0	1031253	60
2025-09-22T13:00:00+05:30	1406.1	1407.9	1403.1	1403.6	1181763	60
2025-09-22T14:00:00+05:30	1403.5	1404.9	1388.0	1392.3	2006548	60
2025-09-22T15:00:00+05:30	1392.4	1393.2	1389.0	1390.9	1184411	30
2025-09-23T09:00:00+05:30	1391.0	1393.0	1382.0	1383.6	1725383	45
2025-09-23T10:00:00+05:30	1383.6	1386.5	1379.5	1380.4	1333572	60
2025-09-23T11:00:00+05:30	1380.4	1385.0	1376.8	1378.6	1378272	60
2025-09-23T12:00:00+05:30	1378.6	1388.4	1378.5	1383.9	1759703	60
2025-09-23T13:00:00+05:30	1383.8	1391.6	1383.5	1388.0	1293630	60
2025-09-23T14:00:00+05:30	1387.9	1395.0	1387.5	1390.9	3075459	60
2025-09-23T15:00:00+05:30	1390.8	1391.9	1388.5	1390.5	3447843	30
2025-09-24T09:00:00+05:30	1385.3	1389.6	1383.2	1385.0	701054	45
2025-09-24T10:00:00+05:30	1384.8	1388.2	1384.6	1387.3	419761	60
2025-09-24T11:00:00+05:30	1387.3	1396.0	1385.8	1393.8	484767	60
2025-09-24T12:00:00+05:30	1393.8	1395.3	1391.5	1393.3	505976	60
2025-09-24T13:00:00+05:30	1393.3	1394.6	1389.0	1389.7	890941	60
2025-09-24T14:00:00+05:30	1389.6	1390.2	1384.0	1384.7	1046324	60
2025-09-24T15:00:00+05:30	1384.2	1386.5	1380.4	1381.1	1873376	30
2025-09-25T09:00:00+05:30	1381.3	1384.5	1374.3	1378.9	922202	45
2025-09-25T10:00:00+05:30	1378.9	1379.7	1376.0	1376.4	757998	60
2025-09-25T11:00:00+05:30	1376.4	1379.7	1374.0	1374.5	911196	60
2025-09-25T12:00:00+05:30	1375.0	1379.5	1373.0	1376.3	1842251	60
2025-09-25T13:00:00+05:30	1376.3	1379.4	1374.9	1376.2	1953036	60
2025-09-25T14:00:00+05:30	1376.2	1377.3	1372.6	1373.1	1903251	60
2025-09-25T15:00:00+05:30	1373.1	1375.0	1369.0	1374.8	3039936	30
2025-09-26T09:00:00+05:30	1372.0	1372.1	1366.0	1368.9	985701	45
2025-09-26T10:00:00+05:30	1368.9	1376.0	1366.5	1373.1	1055525	60
2025-09-26T11:00:00+05:30	1373.1	1381.3	1372.4	1379.8	1487351	60
2025-09-26T12:00:00+05:30	1379.8	1381.8	1377.1	1379.7	1413276	60
2025-09-26T13:00:00+05:30	1379.6	1382.7	1373.7	1374.3	1553796	60
2025-09-26T14:00:00+05:30	1374.3	1378.2	1373.0	1375.3	1824614	60
2025-09-26T15:00:00+05:30	1375.3	1380.1	1374.8	1379.0	1556598	30
2025-09-29T09:00:00+05:30	1381.6	1385.7	1379.0	1385.1	832675	45
2025-09-29T10:00:00+05:30	1385.1	1386.9	1381.2	1385.2	794420	60
2025-09-29T11:00:00+05:30	1385.0	1389.0	1375.1	1377.4	955355	60
2025-09-29T12:00:00+05:30	1377.6	1381.1	1371.3	1372.6	2199177	60
2025-09-29T13:00:00+05:30	1372.4	1376.9	1370.7	1372.4	2128516	60
2025-09-29T14:00:00+05:30	1372.5	1377.7	1372.4	1374.2	2036419	60
2025-09-29T15:00:00+05:30	1374.5	1377.7	1368.0	1376.0	5284950	30
2025-09-30T09:00:00+05:30	1377.1	1377.1	1365.1	1369.9	1391981	45
2025-09-30T10:00:00+05:30	1369.8	1371.5	1363.0	1364.3	1070525	60
2025-09-30T11:00:00+05:30	1364.3	1369.2	1364.2	1365.4	681188	60
2025-09-30T12:00:00+05:30	1365.4	1369.3	1364.2	1365.2	1987944	60
2025-09-30T13:00:00+05:30	1365.2	1369.2	1365.0	1365.5	2079092	60
2025-09-30T14:00:00+05:30	1365.4	1369.1	1364.2	1364.7	4310483	60
2025-09-30T15:00:00+05:30	1364.6	1366.3	1362.8	1364.0	3031110	30
2025-10-01T09:00:00+05:30	1367.0	1378.6	1366.1	1374.8	1728127	45
2025-10-01T10:00:00+05:30	1374.8	1376.4	1370.2	1372.8	1577012	60
2025-10-01T11:00:00+05:30	1372.8	1376.4	1371.5	1375.1	1001539	60
2025-10-01T12:00:00+05:30	1375.1	1377.0	1366.6	1366.7	1433269	60
2025-10-01T13:00:00+05:30	1367.0	1368.7	1362.9	1364.5	1954843	60
2025-10-01T14:00:00+05:30	1364.4	1369.3	1362.7	1367.2	2554405	60
2025-10-01T15:00:00+05:30	1367.2	1372.0	1366.5	1370.0	1796229	30
2025-10-03T09:00:00+05:30	1363.2	1371.6	1360.8	1363.3	2125385	45
2025-10-03T10:00:00+05:30	1363.2	1365.0	1357.4	1359.5	1631875	60
2025-10-03T11:00:00+05:30	1359.5	1361.1	1357.6	1360.3	1464649	60
2025-10-03T12:00:00+05:30	1360.3	1362.7	1356.9	1359.8	2056918	60
2025-10-03T13:00:00+05:30	1359.8	1364.0	1358.2	1362.6	1584322	60
2025-10-03T14:00:00+05:30	1362.4	1364.0	1360.0	1363.9	1916725	60
2025-10-03T15:00:00+05:30	1363.9	1364.3	1362.5	1363.3	2059232	30
2025-10-06T09:00:00+05:30	1360.0	1366.7	1359.0	1364.4	3563268	45
2025-10-06T10:00:00+05:30	1364.4	1367.4	1363.8	1364.4	817642	60
2025-10-06T11:00:00+05:30	1364.3	1370.4	1363.5	1366.8	2760846	60
2025-10-06T12:00:00+05:30	1366.6	1368.3	1364.0	1368.3	784495	60
2025-10-06T13:00:00+05:30	1367.9	1377.4	1367.9	1374.2	1823037	60
2025-10-06T14:00:00+05:30	1373.9	1377.0	1370.5	1375.8	1689957	60
2025-10-06T15:00:00+05:30	1375.8	1375.8	1373.1	1374.9	956237	30
2025-10-07T09:00:00+05:30	1376.0	1386.0	1375.9	1385.5	1166962	45
2025-10-07T10:00:00+05:30	1385.1	1390.7	1382.8	1383.2	1391236	60
2025-10-07T11:00:00+05:30	1383.2	1384.5	1380.0	1383.7	1350236	60
2025-10-07T12:00:00+05:30	1383.8	1390.1	1383.7	1386.9	1468228	60
2025-10-07T13:00:00+05:30	1386.5	1395.9	1385.7	1393.4	1716107	60
2025-10-07T14:00:00+05:30	1393.0	1394.0	1386.0	1390.0	2030057	60
2025-10-07T15:00:00+05:30	1390.1	1390.1	1382.7	1384.5	2120772	30
2025-10-08T09:00:00+05:30	1384.8	1389.0	1378.8	1384.5	925057	45
2025-10-08T10:00:00+05:30	1384.5	1384.6	1373.0	1373.9	820493	60
2025-10-08T11:00:00+05:30	1373.9	1374.1	1368.2	1370.4	1262216	60
2025-10-08T12:00:00+05:30	1370.2	1370.6	1364.5	1370.1	1289374	60
2025-10-08T13:00:00+05:30	1370.0	1372.7	1367.3	1371.1	1259024	60
2025-10-08T14:00:00+05:30	1371.1	1371.9	1366.0	1368.7	1765161	60
2025-10-08T15:00:00+05:30	1368.6	1369.3	1366.4	1367.3	1201613	30
2025-10-09T09:00:00+05:30	1374.0	1379.3	1369.1	1374.0	1125894	45
2025-10-09T10:00:00+05:30	1374.1	1376.3	1372.8	1373.9	391427	60
2025-10-09T11:00:00+05:30	1374.0	1380.0	1373.3	1375.7	1502025	60
2025-10-09T12:00:00+05:30	1375.5	1377.8	1370.6	1374.4	1337298	60
2025-10-09T13:00:00+05:30	1374.4	1379.0	1371.7	1378.6	1080082	60
2025-10-09T14:00:00+05:30	1378.9	1379.9	1373.3	1376.5	1673574	60
2025-10-09T15:00:00+05:30	1376.1	1379.6	1375.3	1376.5	1715389	30
2025-10-10T09:00:00+05:30	1377.8	1385.5	1375.1	1381.6	813699	45
2025-10-10T10:00:00+05:30	1382.0	1384.2	1380.6	1382.1	657236	60
2025-10-10T11:00:00+05:30	1381.9	1383.4	1380.0	1380.9	803431	60
2025-10-10T12:00:00+05:30	1380.9	1387.2	1380.0	1385.9	881313	60
2025-10-10T13:00:00+05:30	1385.8	1388.0	1383.1	1385.0	1178132	60
2025-10-10T14:00:00+05:30	1385.1	1387.5	1380.3	1382.7	943908	60
2025-10-10T15:00:00+05:30	1382.5	1384.8	1380.0	1380.9	1093915	30
2025-10-13T09:00:00+05:30	1376.9	1376.9	1370.5	1373.0	674242	45
2025-10-13T10:00:00+05:30	1373.3	1373.3	1369.5	1370.7	589279	60
2025-10-13T11:00:00+05:30	1370.4	1371.9	1367.8	1370.2	714471	60
2025-10-13T12:00:00+05:30	1370.2	1373.0	1368.4	1372.7	1328176	60
2025-10-13T13:00:00+05:30	1372.6	1374.7	1370.1	1372.0	1517963	60
2025-10-13T14:00:00+05:30	1372.3	1377.7	1372.0	1377.2	1633277	60
2025-10-13T15:00:00+05:30	1377.2	1377.2	1373.8	1376.0	1141083	30
